speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct
14.424688339233398,0.059877872467041016,-0.0015466236299084078,1.930213212966919,-0.34771519899368286,0.040787823498249054,13.335512161254883,0.0035953216254711153,-0.06415880149410616,1.0369129180908203,G4,107,cot,True
14.049261093139648,0.053757648915052414,-0.009890079498291012,1.8975533246994019,-0.31649336218833923,0.04177238792181015,12.650066375732422,0.003677423863160994,-0.05644781897144931,1.0395705699920654,G4,108,cot,True
14.138760566711426,0.05776689946651459,-0.01363441944122314,1.9220465421676636,-0.34016814827919006,0.046352237462997437,12.766444206237793,0.004589246471803034,-0.06519823535796132,1.028124213218689,G4,109,cot,True
11.530061721801758,0.34143826365470886,-1.624680995941162,1.837403655052185,-0.2619355022907257,0.3380117118358612,2.637263059616089,0.1148861825466156,-2.274251842498779,1.3903746604919434,G1,110,direct,False
14.427994728088379,0.061023443937301636,-0.014212470285354124,1.9142872095108032,-0.33254531025886536,0.046263281255960464,14.782543182373047,0.002087156979307051,-0.03297141405843919,0.943396270275116,G3,110,cot,False
15.052541732788086,0.053758654743433,0.03692817303442185,1.9472025632858276,-0.3635859787464142,0.04139052703976631,13.12643051147461,0.0027725575611956656,-0.035357472204392955,0.9998125433921814,G3,111,cot,False
14.567272186279297,0.0643167644739151,0.008990373919087071,1.9118552207946777,-0.33061036467552185,0.04700208455324173,14.04924488067627,0.00045999652676043947,-0.0012298074460798736,0.9217773675918579,G4,112,cot,True
14.019256591796875,0.0677432119846344,-0.03863652656155248,1.926390528678894,-0.34122034907341003,0.041828177869319916,14.607622146606445,0.002944463563542212,-0.060926025913607684,0.9531327486038208,G3,113,cot,False
13.560114860534668,0.06709469854831696,-0.0012875733837004674,1.8774880170822144,-0.2989177703857422,0.04601084813475609,9.298867225646973,0.005695689721934256,-0.0971849395382789,1.0968866348266602,G1,114,direct,False
14.741732597351074,0.06182604655623436,-0.001024757662127097,1.9258310794830322,-0.3436865210533142,0.04587598890066147,13.803056716918945,0.0011884902633966937,-0.014941467777375256,0.9330236315727234,G4,114,cot,True
14.580177307128906,0.0592547208070755,0.001797984107848138,1.932985782623291,-0.35027647018432617,0.040963318198919296,12.490575790405273,0.0038852485677888307,-0.06799025266401229,1.0372190475463867,G3,115,cot,False
13.686328887939453,0.06513404101133347,0.003985900552863749,1.8878045082092285,-0.30843958258628845,0.045843180269002914,8.761994361877441,0.0033305020311958774,-0.06081525003808177,1.0610833168029785,G1,116,direct,False
14.586775779724121,0.06272982805967331,-0.01329765473642657,1.9184887409210205,-0.33699503540992737,0.045397453010082245,13.694704055786133,0.0007142145907686598,-0.008583815443900317,0.9189518690109253,G3,116,cot,False
14.111395835876465,0.055653490126132965,-0.006613430669230801,1.8980510234832764,-0.31709370017051697,0.0422990545630455,12.731417655944824,0.003520996111535255,-0.05691816345337897,1.0444469451904297,G4,117,cot,True
13.8612060546875,0.07005190849304199,-0.003939745992943772,1.9044183492660522,-0.3252573609352112,0.053468603640794754,8.075490951538086,0.0033837435509376373,-0.04861220204177245,1.0572360754013062,G2,118,direct,True
14.38019847869873,0.05871837958693504,-0.028924973164835284,1.9090913534164429,-0.3282720744609833,0.04272598773241043,12.572254180908203,0.0044977941400101105,-0.06628899343552129,1.0504834651947021,G4,118,cot,True
13.970346450805664,0.061335302889347076,-0.024862462089907743,1.9096661806106567,-0.32835495471954346,0.04621465131640434,12.869869232177734,0.004237910179841903,-0.05984385359671808,1.0359578132629395,G4,119,cot,True
12.273902893066406,0.31791362166404724,-0.4797499656677246,1.8796008825302124,-0.3037726879119873,0.3148192763328552,2.8338418006896973,0.08885495066642761,-1.5430514335632324,1.245266079902649,G1,120,direct,False
